"selection","draw","method","term","coef","se","p","stars","observations","events","unique_event_dates","first_event_date","last_event_date"
"random_maximum_set",89,"event_x_firm_HC1","rel_competitor",0.0398416042225252,0.0137633388508037,0.00727541980919849,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",90,"event_CR2","rel_upstream_hardware",0.0397734882069122,0.0238859213018232,0.10748225759193,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"firm_CR2","rel_upstream_hardware",0.0397734882069123,0.0161481715874248,0.0592303991794256,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"event_x_firm_HC1","rel_upstream_hardware",0.0397734882069119,0.0221540477766695,0.0834052520403365,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"event_CR2","rel_downstream_deployer",0.0199875252497404,0.0209558848426464,0.348659952379323,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"firm_CR2","rel_downstream_deployer",0.0199875252497405,0.0141394305493213,0.22460907867067,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"event_x_firm_HC1","rel_downstream_deployer",0.0199875252497403,0.0169401634337982,0.247971729414775,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"event_CR2","rel_competitor",0.0401398397053973,0.0203209458457861,0.059045354117351,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"firm_CR2","rel_competitor",0.0401398397053973,0.0181636940795761,0.08063544473969,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",90,"event_x_firm_HC1","rel_competitor",0.0401398397053964,0.0198543452746753,0.0528563339635201,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_CR2","rel_upstream_hardware",0.0428405703365305,0.023315693185224,0.0772160446696156,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"firm_CR2","rel_upstream_hardware",0.0428405703365305,0.0160625485128895,0.0463414039627343,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_x_firm_HC1","rel_upstream_hardware",0.04284057033653,0.0212231136176994,0.0532010546168473,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_CR2","rel_downstream_deployer",0.00950806031223259,0.0203364260324583,0.643871183741899,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"firm_CR2","rel_downstream_deployer",0.00950806031223261,0.0144015897157568,0.542439811382013,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_x_firm_HC1","rel_downstream_deployer",0.0095080603122323,0.0177753465013239,0.596940674054768,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_CR2","rel_competitor",0.0462990719259289,0.0170897184232391,0.0119367084752672,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"firm_CR2","rel_competitor",0.0462990719259291,0.0129687906694807,0.0160569261795019,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",91,"event_x_firm_HC1","rel_competitor",0.0462990719259285,0.0137845769179701,0.00227131883377982,"***",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",92,"event_CR2","rel_upstream_hardware",0.0387920884776039,0.0239322550819381,0.116703894773016,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"firm_CR2","rel_upstream_hardware",0.0387920884776039,0.00995712888253447,0.0129698923155041,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"event_x_firm_HC1","rel_upstream_hardware",0.0387920884776034,0.0198414448118571,0.0606195174757449,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"event_CR2","rel_downstream_deployer",0.00248441736676986,0.0224185614650032,0.912579872884066,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"firm_CR2","rel_downstream_deployer",0.00248441736676984,0.0112834577369704,0.835777663970873,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"event_x_firm_HC1","rel_downstream_deployer",0.00248441736676949,0.0178172461640289,0.890101470698083,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"event_CR2","rel_competitor",0.0298756567186162,0.0190833001498327,0.129890770187509,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"firm_CR2","rel_competitor",0.0298756567186162,0.0163524883923729,0.126170327507672,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",92,"event_x_firm_HC1","rel_competitor",0.0298756567186153,0.0174918116415283,0.0987059857020087,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_CR2","rel_upstream_hardware",0.0359190870092167,0.0227680051895737,0.126331980501469,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"firm_CR2","rel_upstream_hardware",0.0359190870092167,0.0109442571629798,0.0232899975836784,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_x_firm_HC1","rel_upstream_hardware",0.0359190870092161,0.0206117218833478,0.0923689853039394,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_CR2","rel_downstream_deployer",0.00302649470055713,0.0211713727967605,0.88738980990836,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"firm_CR2","rel_downstream_deployer",0.00302649470055708,0.0118029045847164,0.809325517774664,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_x_firm_HC1","rel_downstream_deployer",0.00302649470055695,0.0196891806411647,0.878938084558504,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_CR2","rel_competitor",0.0328318875979537,0.0177769875466473,0.0764297244247412,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"firm_CR2","rel_competitor",0.0328318875979534,0.0125021395597659,0.0472868731282748,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",93,"event_x_firm_HC1","rel_competitor",0.0328318875979519,0.0150829328229743,0.0380880379734951,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_CR2","rel_upstream_hardware",0.0380150181427929,0.0218557747767864,0.0934207118660352,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"firm_CR2","rel_upstream_hardware",0.0380150181427929,0.0157250228894216,0.0633405538680779,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_x_firm_HC1","rel_upstream_hardware",0.0380150181427925,0.01986992855605,0.0659993608477472,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_CR2","rel_downstream_deployer",0.00518958779210704,0.0200729361509099,0.79795640927361,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"firm_CR2","rel_downstream_deployer",0.00518958779210702,0.0174697234976978,0.780296574697851,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_x_firm_HC1","rel_downstream_deployer",0.00518958779210665,0.0200888804102908,0.798040656192054,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_CR2","rel_competitor",0.0359060121498628,0.0162824875303343,0.0367775165035825,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"firm_CR2","rel_competitor",0.0359060121498628,0.0136913235313229,0.0455300263587628,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",94,"event_x_firm_HC1","rel_competitor",0.0359060121498618,0.0127488732607504,0.00879993487071649,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",95,"event_CR2","rel_upstream_hardware",0.0512332698957474,0.0205233153179352,0.0189745162187357,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"firm_CR2","rel_upstream_hardware",0.0512332698957473,0.0197738463494601,0.0508881891598239,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"event_x_firm_HC1","rel_upstream_hardware",0.0512332698957466,0.0209304903347552,0.020901710157933,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"event_CR2","rel_downstream_deployer",0.0188702150844897,0.0199981526836331,0.353749066062619,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"firm_CR2","rel_downstream_deployer",0.0188702150844896,0.0165640083155564,0.313876835531144,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"event_x_firm_HC1","rel_downstream_deployer",0.0188702150844894,0.0191599263123843,0.33311785399568,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"event_CR2","rel_competitor",0.042215757043659,0.0168523102140127,0.0190444382115141,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"firm_CR2","rel_competitor",0.0422157570436585,0.0139202254301369,0.0282668592912487,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",95,"event_x_firm_HC1","rel_competitor",0.0422157570436573,0.0145369267172196,0.0071124977612292,"***",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",96,"event_CR2","rel_upstream_hardware",0.0475494212054591,0.0235542206444189,0.0535688320769407,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"firm_CR2","rel_upstream_hardware",0.047549421205459,0.0154034623374196,0.0291620111143219,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"event_x_firm_HC1","rel_upstream_hardware",0.0475494212054582,0.0209941606301912,0.0314512445793368,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"event_CR2","rel_downstream_deployer",0.0138637509822912,0.0221389182535646,0.536435547028254,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"firm_CR2","rel_downstream_deployer",0.0138637509822912,0.0130638898293184,0.344102025218341,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"event_x_firm_HC1","rel_downstream_deployer",0.013863750982291,0.0181768559955979,0.452011866676868,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"event_CR2","rel_competitor",0.0422744309281898,0.0209888588796238,0.0545754448854468,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"firm_CR2","rel_competitor",0.0422744309281897,0.0152736669662279,0.0400777572407045,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",96,"event_x_firm_HC1","rel_competitor",0.0422744309281882,0.0187167832144729,0.0318850458388258,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_CR2","rel_upstream_hardware",0.0488851630393148,0.0209781087723277,0.0275258932221049,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"firm_CR2","rel_upstream_hardware",0.0488851630393148,0.017801033555418,0.0427572296331569,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_x_firm_HC1","rel_upstream_hardware",0.0488851630393141,0.020855797956598,0.0264061946481922,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_CR2","rel_downstream_deployer",0.0115896405262295,0.0203278874020496,0.573304745843782,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"firm_CR2","rel_downstream_deployer",0.0115896405262294,0.0150328543987445,0.480622398053631,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_x_firm_HC1","rel_downstream_deployer",0.0115896405262294,0.0179256527956598,0.523194900277635,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_CR2","rel_competitor",0.0516659185457292,0.0185844868075014,0.010040239936069,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"firm_CR2","rel_competitor",0.051665918545729,0.0155214810196334,0.0210081402113403,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",97,"event_x_firm_HC1","rel_competitor",0.0516659185457279,0.0183458789568853,0.00880403371225042,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",98,"event_CR2","rel_upstream_hardware",0.0456319298434847,0.024376346602215,0.0721130611435017,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"firm_CR2","rel_upstream_hardware",0.0456319298434847,0.0182755035962899,0.0567507525152473,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"event_x_firm_HC1","rel_upstream_hardware",0.045631929843484,0.0226305919641094,0.0534439758658238,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"event_CR2","rel_downstream_deployer",0.0131913468583986,0.0200402876690547,0.51596108017095,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"firm_CR2","rel_downstream_deployer",0.0131913468583985,0.0151827607136093,0.430387394656321,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"event_x_firm_HC1","rel_downstream_deployer",0.0131913468583984,0.0150952487396957,0.389620506913676,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"event_CR2","rel_competitor",0.0430964255466487,0.0205622053968916,0.0461623379908103,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"firm_CR2","rel_competitor",0.0430964255466485,0.0153677452313232,0.0376587905850699,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",98,"event_x_firm_HC1","rel_competitor",0.0430964255466469,0.0186026020867179,0.0280565169348786,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",99,"event_CR2","rel_upstream_hardware",0.0561236955782188,0.024246199500413,0.028495274781865,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"firm_CR2","rel_upstream_hardware",0.0561236955782188,0.0187872272353548,0.0322539568626369,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"event_x_firm_HC1","rel_upstream_hardware",0.0561236955782183,0.0234819966077637,0.0238157233685907,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"event_CR2","rel_downstream_deployer",0.0180589903487603,0.0221643126292766,0.422333161130513,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"firm_CR2","rel_downstream_deployer",0.0180589903487603,0.0172856259014506,0.350156983471311,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"event_x_firm_HC1","rel_downstream_deployer",0.01805899034876,0.0199782795504777,0.373743706683424,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"event_CR2","rel_competitor",0.04284911774025,0.0212816204827876,0.0545108500722384,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"firm_CR2","rel_competitor",0.04284911774025,0.0221344479308642,0.11495039160056,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",99,"event_x_firm_HC1","rel_competitor",0.0428491177402499,0.0222617796930185,0.0644715209179276,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",100,"event_CR2","rel_upstream_hardware",0.0483686676693281,0.0215677505744912,0.0333708914043592,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"firm_CR2","rel_upstream_hardware",0.0483686676693282,0.0171222732503487,0.0399292391326119,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"event_x_firm_HC1","rel_upstream_hardware",0.0483686676693275,0.0213488043567329,0.0313995299025212,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"event_CR2","rel_downstream_deployer",0.0146057267950248,0.0211173419758924,0.495076250133341,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"firm_CR2","rel_downstream_deployer",0.0146057267950248,0.0142367565770855,0.359223011310963,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"event_x_firm_HC1","rel_downstream_deployer",0.0146057267950246,0.0181585932356994,0.427976091533506,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"event_CR2","rel_competitor",0.040859012236815,0.0179503506743408,0.0314660085854742,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"firm_CR2","rel_competitor",0.0408590122368151,0.014644240353936,0.0377708443033494,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",100,"event_x_firm_HC1","rel_competitor",0.0408590122368138,0.0171828320528702,0.0244761730598817,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",101,"event_CR2","rel_upstream_hardware",0.0538185489227211,0.0235645017820692,0.030494187078685,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"firm_CR2","rel_upstream_hardware",0.053818548922721,0.0199083674764414,0.0446571911594494,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"event_x_firm_HC1","rel_upstream_hardware",0.0538185489227205,0.0239706327970648,0.0328369800393469,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"event_CR2","rel_downstream_deployer",0.0197004788357914,0.0222456760535796,0.383667537446656,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"firm_CR2","rel_downstream_deployer",0.0197004788357913,0.0172665208290478,0.312628924795308,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"event_x_firm_HC1","rel_downstream_deployer",0.0197004788357911,0.0194709794154707,0.320303987746826,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"event_CR2","rel_competitor",0.0457559940049312,0.0205520422324475,0.0349379345273175,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"firm_CR2","rel_competitor",0.0457559940049311,0.0202368544837054,0.0751017279150488,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",101,"event_x_firm_HC1","rel_competitor",0.04575599400493,0.0212321094929174,0.0399056823131425,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",102,"event_CR2","rel_upstream_hardware",0.0360629039467145,0.0251262031796036,0.162719107551521,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",102,"firm_CR2","rel_upstream_hardware",0.0360629039467145,0.0120600196200585,0.0324716400422563,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",102,"event_x_firm_HC1","rel_upstream_hardware",0.0360629039467138,0.0220309979879976,0.11284001474902,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",102,"event_CR2","rel_downstream_deployer",0.00402613032767302,0.023042900570637,0.862601766456662,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",102,"firm_CR2","rel_downstream_deployer",0.00402613032767298,0.0126765577603439,0.765576533293126,"",1240,29,29,"2022-04-06","2026-03-26"
